index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE,LOSE-RATE,run_index
2778,local,906,100,128,2,64,256,16,false, false,12.7921721344,0.75185743732835,0
2779,local,906,100,128,2,64,256,16,false, false,12.823488512,0.75129951759255,1
2780,local,906,100,128,2,64,256,16,false, false,12.8605856768,0.75055355564958,2
2781,local,907,100,256,2,64,256,16,false, false,22.9645441024,0.71852378277215,0
2782,local,907,100,256,2,64,256,16,false, false,22.9153189888,0.71977932903838,1
2783,local,907,100,256,2,64,256,16,false, false,22.9288708096,0.72229285972616,2
2784,local,908,100,512,2,64,256,16,false, false,33.6155099136,0.64347096754815,0
2785,local,908,100,512,2,64,256,16,false, false,33.6303476736,0.64311470388784,1
2786,local,908,100,512,2,64,256,16,false, false,33.568913408,0.64399666383901,2
2787,local,909,100,1024,2,64,256,16,false, false,43.615657984,0.54639202292651,0
2788,local,909,100,1024,2,64,256,16,false, false,43.6778246144,0.5456527930752,1
2789,local,909,100,1024,2,64,256,16,false, false,43.5482238976,0.54695298157904,2
2790,local,910,100,64,4,64,256,16,false, false,10.75332864,0.58333079890888,0
2791,local,910,100,64,4,64,256,16,false, false,10.7373651968,0.58401656559891,1
2792,local,910,100,64,4,64,256,16,false, false,10.7532478464,0.58337782176551,2
2793,local,911,100,128,4,64,256,16,false, false,17.5417550848,0.64791191774742,0
2794,local,911,100,128,4,64,256,16,false, false,17.5984473088,0.64713179142797,1
2795,local,911,100,128,4,64,256,16,false, false,17.6000544768,0.64631809271353,2
2796,local,912,100,256,4,64,256,16,false, false,24.031680512,0.70518486208548,0
2797,local,912,100,256,4,64,256,16,false, false,24.0491763712,0.70326778186183,1
2798,local,912,100,256,4,64,256,16,false, false,24.0319277056,0.70313549840158,2
2799,local,913,100,512,4,64,256,16,false, false,33.405710336,0.64514768874467,0
2800,local,913,100,512,4,64,256,16,false, false,33.2824219648,0.64653178364365,1
2801,local,913,100,512,4,64,256,16,false, false,33.4679027712,0.64445909901317,2
2802,local,914,100,1024,4,64,256,16,false, false,41.7401217024,0.56610652053487,0
2803,local,914,100,1024,4,64,256,16,false, false,41.830592512,0.56534892359523,1
2804,local,914,100,1024,4,64,256,16,false, false,41.8293661696,0.5652534641971,2
2805,local,915,100,64,8,64,256,16,false, false,9.7515409408,0.62254659417476,0
2806,local,915,100,64,8,64,256,16,false, false,9.7894651392,0.6210941426283,1
2807,local,915,100,64,8,64,256,16,false, false,9.8508747264,0.6187360388256,2
2808,local,916,100,128,8,64,256,16,false, false,13.452717568,0.73905201125422,0
2809,local,916,100,128,8,64,256,16,false, false,13.452535296,0.73910331567217,1
2810,local,916,100,128,8,64,256,16,false, false,13.373069312,0.74064468371635,2
2811,local,917,100,256,8,64,256,16,false, false,23.815391232,0.7058043604154,0
2812,local,917,100,256,8,64,256,16,false, false,23.8193567744,0.70760931567849,1
2813,local,917,100,256,8,64,256,16,false, false,23.8189129728,0.70171166603336,2
2814,local,918,100,512,8,64,256,16,false, false,30.868125696,0.67240436352616,0
2815,local,918,100,512,8,64,256,16,false, false,30.8344434688,0.67257952658599,1
2816,local,918,100,512,8,64,256,16,false, false,30.9189644288,0.67180684868558,2
2817,local,919,100,1024,8,64,256,16,false, false,38.6415362048,0.59838092742265,0
2818,local,919,100,1024,8,64,256,16,false, false,38.6440364032,0.59834856723756,1
2819,local,919,100,1024,8,64,256,16,false, false,38.573314048,0.59906108736741,2
2820,local,920,100,64,1,128,256,16,false, false,7.3553443328,0.71602192016611,0
2821,local,920,100,64,1,128,256,16,false, false,7.3558468608,0.71610589250658,1
2822,local,920,100,64,1,128,256,16,false, false,7.3603570176,0.71595735170272,2
2823,local,921,100,128,1,128,256,16,false, false,14.3888110592,0.71925365549554,0
2824,local,921,100,128,1,128,256,16,false, false,14.2949983232,0.72135701437817,1
2825,local,921,100,128,1,128,256,16,false, false,14.378418176,0.71981879629788,2
2826,local,922,100,256,1,128,256,16,false, false,27.39016704,0.65413471103632,0
2827,local,922,100,256,1,128,256,16,false, false,27.3920008192,0.65364053605008,1
2828,local,922,100,256,1,128,256,16,false, false,27.361816576,0.65146920549119,2
2829,local,923,100,512,1,128,256,16,false, false,47.1098691584,0.48587699003621,0
2830,local,923,100,512,1,128,256,16,false, false,47.111041024,0.48659589060544,1
2831,local,923,100,512,1,128,256,16,false, false,47.1050829824,0.48112993027634,2
2832,local,924,100,1024,1,128,256,16,false, false,47.5014643712,0.50557295975978,0
2833,local,924,100,1024,1,128,256,16,false, false,47.478059008,0.50594447192247,1
2834,local,924,100,1024,1,128,256,16,false, false,46.8726054912,0.51246497629581,2
2835,local,925,100,64,2,128,256,16,false, false,13.0995131392,0.49188166387443,0
2836,local,925,100,64,2,128,256,16,false, false,13.1707390464,0.48918908654847,1
2837,local,925,100,64,2,128,256,16,false, false,13.0581351424,0.49351505805986,2
2838,local,926,100,128,2,128,256,16,false, false,24.255959552,0.48584243428833,0
2839,local,926,100,128,2,128,256,16,false, false,24.1910825984,0.48632508333971,1
2840,local,926,100,128,2,128,256,16,false, false,24.1715354624,0.48768570304342,2
2841,local,927,100,256,2,128,256,16,false, false,31.9272087552,0.57248611337067,0
2842,local,927,100,256,2,128,256,16,false, false,32.0487870464,0.57547363144165,1
2843,local,927,100,256,2,128,256,16,false, false,32.0347029504,0.57114417878439,2
2844,local,928,100,512,2,128,256,16,false, false,40.5742989312,0.55809522695535,0
2845,local,928,100,512,2,128,256,16,false, false,40.416935936,0.55847011759158,1
2846,local,928,100,512,2,128,256,16,false, false,40.6076366848,0.55917300940376,2
2847,local,929,100,1024,2,128,256,16,false, false,47.0603644928,0.50982636013085,0
2848,local,929,100,1024,2,128,256,16,false, false,47.0720446464,0.50973572029044,1
2849,local,929,100,1024,2,128,256,16,false, false,47.2669134848,0.50794280730169,2
2850,local,930,100,64,4,128,256,16,false, false,14.5976265216,0.43057554962911,0
2851,local,930,100,64,4,128,256,16,false, false,14.6475656192,0.42849920635107,1
2852,local,930,100,64,4,128,256,16,false, false,14.4228482048,0.43103046168899,2
2853,local,931,100,128,4,128,256,16,false, false,22.03820288,0.54137640205878,0
2854,local,931,100,128,4,128,256,16,false, false,21.9753357312,0.54270438150941,1
2855,local,931,100,128,4,128,256,16,false, false,22.017439744,0.54076334592051,2
2856,local,932,100,256,4,128,256,16,false, false,29.7880307712,0.61386510216215,0
2857,local,932,100,256,4,128,256,16,false, false,29.8437832704,0.61040362140567,1
2858,local,932,100,256,4,128,256,16,false, false,29.8589630464,0.61569542602155,2
2859,local,933,100,512,4,128,256,16,false, false,38.6860609536,0.57977822884278,0
2860,local,933,100,512,4,128,256,16,false, false,38.6937536512,0.57513510226701,1
2861,local,933,100,512,4,128,256,16,false, false,38.6884161536,0.57309150131866,2
2862,local,934,100,1024,4,128,256,16,false, false,43.629043712,0.54271066524324,0
2863,local,934,100,1024,4,128,256,16,false, false,43.7545091072,0.54197583494,1
2864,local,934,100,1024,4,128,256,16,false, false,43.6525236224,0.54239690584204,2
2865,local,935,100,64,8,128,256,16,false, false,11.6923238912,0.54774547011389,0
2866,local,935,100,64,8,128,256,16,false, false,11.7365743104,0.54605513059148,1
2867,local,935,100,64,8,128,256,16,false, false,11.7302099968,0.54625871515742,2
2868,local,936,100,128,8,128,256,16,false, false,18.6422268928,0.62229779161849,0
2869,local,936,100,128,8,128,256,16,false, false,18.6329516032,0.62297945099348,1
2870,local,936,100,128,8,128,256,16,false, false,18.6140760064,0.62359976546155,2
2871,local,937,100,256,8,128,256,16,false, false,26.5341872128,0.66736932435734,0
2872,local,937,100,256,8,128,256,16,false, false,26.5523519488,0.66333880046401,1
2873,local,937,100,256,8,128,256,16,false, false,26.5232695296,0.66337814399676,2
2874,local,938,100,512,8,128,256,16,false, false,34.8598038528,0.62653287957021,0
2875,local,938,100,512,8,128,256,16,false, false,34.946080768,0.62551068467591,1
2876,local,938,100,512,8,128,256,16,false, false,34.8795723776,0.62379255672668,2
2877,local,939,100,1024,8,128,256,16,false, false,39.3534685184,0.58940830409916,0
2878,local,939,100,1024,8,128,256,16,false, false,39.3135931392,0.58987465717541,1
2879,local,939,100,1024,8,128,256,16,false, false,39.317045248,0.58945579825711,2
2880,local,940,100,64,1,256,256,16,false, false,9.307452672,0.64074716821446,0
2881,local,940,100,64,1,256,256,16,false, false,9.327882496,0.63996498760525,1
2882,local,940,100,64,1,256,256,16,false, false,9.322633472,0.64021354773613,2
2883,local,941,100,128,1,256,256,16,false, false,17.8936648704,0.64056526269996,0
2884,local,941,100,128,1,256,256,16,false, false,17.861939712,0.64163164153805,1
2885,local,941,100,128,1,256,256,16,false, false,17.9086582784,0.64030599301354,2
2886,local,942,100,256,1,256,256,16,false, false,32.540763136,0.5674662882035,0
2887,local,942,100,256,1,256,256,16,false, false,32.51997696,0.56968001894884,1
2888,local,942,100,256,1,256,256,16,false, false,32.5632782336,0.56572761370079,2
2889,local,943,100,512,1,256,256,16,false, false,37.2156674048,0.58582039296374,0
2890,local,943,100,512,1,256,256,16,false, false,37.215920128,0.58520159222486,1
2891,local,943,100,512,1,256,256,16,false, false,37.237778432,0.58541407708778,2
2892,local,944,100,1024,1,256,256,16,false, false,44.8051232768,0.53084476645951,0
2893,local,944,100,1024,1,256,256,16,false, false,44.8924327936,0.5308607510884,1
2894,local,944,100,1024,1,256,256,16,false, false,44.8563068928,0.52982257343812,2
2895,local,945,100,64,2,256,256,16,false, false,16.3289327104,0.35188340588864,0
2896,local,945,100,64,2,256,256,16,false, false,16.3538225664,0.34985027735904,1
2897,local,945,100,64,2,256,256,16,false, false,16.3784172544,0.34935999652619,2
2898,local,946,100,128,2,256,256,16,false, false,22.4687437824,0.53030848459608,0
2899,local,946,100,128,2,256,256,16,false, false,22.5770993664,0.5278730984685,1
2900,local,946,100,128,2,256,256,16,false, false,22.6052892672,0.52769557386326,2
2901,local,947,100,256,2,256,256,16,false, false,30.402817024,0.59177741060207,0
2902,local,947,100,256,2,256,256,16,false, false,30.5782892544,0.60157684072145,1
2903,local,947,100,256,2,256,256,16,false, false,30.5806880768,0.60179281093877,2
2904,local,948,100,512,2,256,256,16,false, false,37.7102852096,0.57127475298051,0
2905,local,948,100,512,2,256,256,16,false, false,37.783384064,0.57034123111253,1
2906,local,948,100,512,2,256,256,16,false, false,37.8525319168,0.56943622630086,2
2907,local,949,100,1024,2,256,256,16,false, false,44.9586962432,0.52437386703314,0
2908,local,949,100,1024,2,256,256,16,false, false,44.8768425984,0.52600534360465,1
2909,local,949,100,1024,2,256,256,16,false, false,44.9595015168,0.52539708931532,2
2910,local,950,100,64,4,256,256,16,false, false,13.3192575488,0.4852314277402,0
2911,local,950,100,64,4,256,256,16,false, false,13.3229691392,0.4851241523002,1
2912,local,950,100,64,4,256,256,16,false, false,13.3054018048,0.48649693568817,2
2913,local,951,100,128,4,256,256,16,false, false,20.9229533184,0.56852129771411,0
2914,local,951,100,128,4,256,256,16,false, false,20.9090327552,0.5687092982281,1
2915,local,951,100,128,4,256,256,16,false, false,20.9021080576,0.56894806294855,2
2916,local,952,100,256,4,256,256,16,false, false,29.3931487232,0.62108563434069,0
2917,local,952,100,256,4,256,256,16,false, false,29.3820440576,0.60622923251315,1
2918,local,952,100,256,4,256,256,16,false, false,29.428447232,0.62078430034184,2
2919,local,953,100,512,4,256,256,16,false, false,35.8803591168,0.58806886473447,0
2920,local,953,100,512,4,256,256,16,false, false,35.8708826112,0.58725770805873,1
2921,local,953,100,512,4,256,256,16,false, false,35.8580748288,0.58721709437019,2
2922,local,954,100,1024,4,256,256,16,false, false,42.6794344448,0.5460417812296,0
2923,local,954,100,1024,4,256,256,16,false, false,42.670948352,0.54813752301556,1
2924,local,954,100,1024,4,256,256,16,false, false,42.7009581056,0.5455622247158,2
2925,local,955,100,64,8,256,256,16,false, false,11.4129934336,0.56261053496161,0
2926,local,955,100,64,8,256,256,16,false, false,11.4273360384,0.56167289802045,1
2927,local,955,100,64,8,256,256,16,false, false,11.4035298816,0.56283768085592,2
2928,local,956,100,128,8,256,256,16,false, false,18.1063832576,0.63468571354773,0
2929,local,956,100,128,8,256,256,16,false, false,18.071646208,0.63581058792321,1
2930,local,956,100,128,8,256,256,16,false, false,18.0628836352,0.63626686175154,2
2931,local,957,100,256,8,256,256,16,false, false,26.2176141312,0.66872857931331,0
2932,local,957,100,256,8,256,256,16,false, false,26.2358171648,0.66660120381346,1
2933,local,957,100,256,8,256,256,16,false, false,26.256963584,0.66281439243727,2
2934,local,958,100,512,8,256,256,16,false, false,31.9415607296,0.64054508720571,0
2935,local,958,100,512,8,256,256,16,false, false,31.888340992,0.64041056653815,1
2936,local,958,100,512,8,256,256,16,false, false,31.7301538816,0.64042756102543,2
2937,local,959,100,1024,8,256,256,16,false, false,37.8437541888,0.59937208523306,0
2938,local,959,100,1024,8,256,256,16,false, false,37.7754066944,0.60046871059791,1
2939,local,959,100,1024,8,256,256,16,false, false,37.7162940416,0.60264757670022,2
2940,local,960,100,64,1,512,256,16,false, false,9.2959205376,0.64366571902183,0
2941,local,960,100,64,1,512,256,16,false, false,9.2948105728,0.64388791044962,1
2942,local,960,100,64,1,512,256,16,false, false,9.3006481408,0.64359308425651,2
2943,local,961,100,128,1,512,256,16,false, false,17.0986673152,0.65885560841134,0
2944,local,961,100,128,1,512,256,16,false, false,17.0846359552,0.65892616821532,1
2945,local,961,100,128,1,512,256,16,false, false,17.0585993216,0.66018962333009,2
2946,local,962,100,256,1,512,256,16,false, false,22.6816509952,0.71093103444145,0
2947,local,962,100,256,1,512,256,16,false, false,22.682088448,0.71242737860377,1
2948,local,962,100,256,1,512,256,16,false, false,22.5948672,0.71594677018091,2
2949,local,963,100,512,1,512,256,16,false, false,29.1027349504,0.66686361359127,0
2950,local,963,100,512,1,512,256,16,false, false,29.1017465856,0.66606049253996,1
2951,local,963,100,512,1,512,256,16,false, false,29.1534225408,0.66833246753813,2
2952,local,964,100,1024,1,512,256,16,false, false,34.2763503616,0.64034432393626,0
2953,local,964,100,1024,1,512,256,16,false, false,34.3491518464,0.6396954253305,1
2954,local,964,100,1024,1,512,256,16,false, false,34.396962816,0.63919724315061,2
2955,local,965,100,64,2,512,256,16,false, false,11.2576128512,0.56913950548888,0
2956,local,965,100,64,2,512,256,16,false, false,11.2330804224,0.56994424786762,1
2957,local,965,100,64,2,512,256,16,false, false,11.2055315456,0.57127451016959,2
2958,local,966,100,128,2,512,256,16,false, false,16.0950714368,0.68129578615539,0
2959,local,966,100,128,2,512,256,16,false, false,16.0219966464,0.68305984902356,1
2960,local,966,100,128,2,512,256,16,false, false,16.0144121856,0.68334274371292,2
2961,local,967,100,256,2,512,256,16,false, false,21.5579531264,0.72777223897718,0
2962,local,967,100,256,2,512,256,16,false, false,21.4739888128,0.73101948341787,1
2963,local,967,100,256,2,512,256,16,false, false,21.4946048,0.72825142667766,2
2964,local,968,100,512,2,512,256,16,false, false,26.0324655104,0.70138771699072,0
2965,local,968,100,512,2,512,256,16,false, false,26.0336041984,0.70133879283225,1
2966,local,968,100,512,2,512,256,16,false, false,25.9828514816,0.70300627121638,2
2967,local,969,100,1024,2,512,256,16,false, false,31.6350554112,0.66517448534063,0
2968,local,969,100,1024,2,512,256,16,false, false,31.5374682112,0.66611701884684,1
2969,local,969,100,1024,2,512,256,16,false, false,31.701504,0.66509736844128,2
2970,local,970,100,64,4,512,256,16,false, false,8.4122304,0.6837119773002,0
2971,local,970,100,64,4,512,256,16,false, false,8.2890363392,0.68836771510042,1
2972,local,970,100,64,4,512,256,16,false, false,8.3388991488,0.68691037257078,2
2973,local,971,100,128,4,512,256,16,false, false,12.649376256,0.75552890130389,0
2974,local,971,100,128,4,512,256,16,false, false,12.615896064,0.75640129748729,1
2975,local,971,100,128,4,512,256,16,false, false,12.5764153344,0.75719286056532,2
2976,local,972,100,256,4,512,256,16,false, false,16.9873360896,0.79372981690113,0
2977,local,972,100,256,4,512,256,16,false, false,16.8904282112,0.79423227430167,1
2978,local,972,100,256,4,512,256,16,false, false,16.7527370752,0.79631782104159,2
2979,local,973,100,512,4,512,256,16,false, false,21.8145951744,0.75282778094109,0
2980,local,973,100,512,4,512,256,16,false, false,21.8404286464,0.752553677719,1
2981,local,973,100,512,4,512,256,16,false, false,21.9290943488,0.75150197944083,2
2982,local,974,100,1024,4,512,256,16,false, false,26.750881792,0.71666152539942,0
2983,local,974,100,1024,4,512,256,16,false, false,26.7114283008,0.7160702663727,1
2984,local,974,100,1024,4,512,256,16,false, false,26.5116327936,0.71850529620366,2
2985,local,975,100,64,8,512,256,16,false, false,6.6552819712,0.75259456472393,0
2986,local,975,100,64,8,512,256,16,false, false,6.74706304,0.74941515006634,1
2987,local,975,100,64,8,512,256,16,false, false,6.7225483264,0.75049289615366,2
2988,local,976,100,128,8,512,256,16,false, false,10.2698129408,0.80284582878599,0
2989,local,976,100,128,8,512,256,16,false, false,10.0700085248,0.80689064375952,1
2990,local,976,100,128,8,512,256,16,false, false,10.1890915328,0.8045958844499,2
